trackName;artistName;endTime;msPlayed;TrackID;Popularity;msDuration;Release_day;Uri;Acousticness;Danceability;Energy;Speechiness;Instrumentalness;Liveness;Valence;Loudeness;Tempo;Time_signature;Key;Mode;uri2;id2
Been Thru This Before (with Giggs & SAINt JHN);Marshmello;2020-04-06 16:23;2389;356X9AHexTmUwTAz61nV0p;56;207140;2020-04-03;spotify:track:356X9AHexTmUwTAz61nV0p;0.157;0.878;0.715;0.0342;0;0.103;0.835;-2.069;4;10;0;207140;spotify:track:356X9AHexTmUwTAz61nV0p;356X9AHexTmUwTAz61nV0p
Like It Is;Kygo;2020-04-06 16:26;183067;3frUvGrmGcay91lvFbOgsN;73;183067;2020-03-27;spotify:track:3frUvGrmGcay91lvFbOgsN;0.121;0.794;0.728;0.114;8.82e-06;0.227;0.36;-6.759;4;1;1;183067;spotify:track:3frUvGrmGcay91lvFbOgsN;3frUvGrmGcay91lvFbOgsN
Running Over;Justin Bieber;2020-04-06 16:26;22405;75nKBP8jQu681pTNCtrEnn;63;179626;2020-02-14;spotify:track:75nKBP8jQu681pTNCtrEnn;0.438;0.774;0.603;0.0591;4.37e-05;0.0869;0.977;-7.319;4;11;1;179627;spotify:track:75nKBP8jQu681pTNCtrEnn;75nKBP8jQu681pTNCtrEnn
Heading Home;Alan Walker;2020-04-06 16:28;341;22O2Zdfj3jnJZDSzlDMAJp;68;184889;2020-04-01;spotify:track:22O2Zdfj3jnJZDSzlDMAJp;0.0269;0.73;0.789;0.034;0;0.129;0.106;-3.982;4;10;1;184889;spotify:track:22O2Zdfj3jnJZDSzlDMAJp;22O2Zdfj3jnJZDSzlDMAJp
Who Needs Love;Tory Lanez;2020-04-06 16:28;118656;7uDTc1eJwsD7iMZLhdp8LH;67;173870;2020-04-10;spotify:track:7uDTc1eJwsD7iMZLhdp8LH;0.0462;0.76;0.674;0.129;0;0.22;0.431;-7.043;4;7;1;173870;spotify:track:7uDTc1eJwsD7iMZLhdp8LH;7uDTc1eJwsD7iMZLhdp8LH
Heading Home;Alan Walker;2020-04-06 16:30;768;22O2Zdfj3jnJZDSzlDMAJp;68;184889;2020-04-01;spotify:track:22O2Zdfj3jnJZDSzlDMAJp;0.0269;0.73;0.789;0.034;0;0.129;0.106;-3.982;4;10;1;184889;spotify:track:22O2Zdfj3jnJZDSzlDMAJp;22O2Zdfj3jnJZDSzlDMAJp
Who Needs Love;Tory Lanez;2020-04-06 16:30;68778;7uDTc1eJwsD7iMZLhdp8LH;67;173870;2020-04-10;spotify:track:7uDTc1eJwsD7iMZLhdp8LH;0.0462;0.76;0.674;0.129;0;0.22;0.431;-7.043;4;7;1;173870;spotify:track:7uDTc1eJwsD7iMZLhdp8LH;7uDTc1eJwsD7iMZLhdp8LH
Who Needs Love;Tory Lanez;2020-04-06 16:31;46881;7uDTc1eJwsD7iMZLhdp8LH;67;173870;2020-04-10;spotify:track:7uDTc1eJwsD7iMZLhdp8LH;0.0462;0.76;0.674;0.129;0;0.22;0.431;-7.043;4;7;1;173870;spotify:track:7uDTc1eJwsD7iMZLhdp8LH;7uDTc1eJwsD7iMZLhdp8LH
Heading Home;Alan Walker;2020-04-06 16:33;184889;22O2Zdfj3jnJZDSzlDMAJp;68;184889;2020-04-01;spotify:track:22O2Zdfj3jnJZDSzlDMAJp;0.0269;0.73;0.789;0.034;0;0.129;0.106;-3.982;4;10;1;184889;spotify:track:22O2Zdfj3jnJZDSzlDMAJp;22O2Zdfj3jnJZDSzlDMAJp
Alleluia;Cheryl Porter;2020-04-06 16:34;1834;3d1IXy7fYpqo6hTOPUUjVI;0;239656;2017-09-21;spotify:track:3d1IXy7fYpqo6hTOPUUjVI;0.872;0.401;0.35;0.0322;3.17e-06;0.108;0.179;-7.014;4;5;1;239657;spotify:track:3d1IXy7fYpqo6hTOPUUjVI;3d1IXy7fYpqo6hTOPUUjVI
