trackName;artistName;endTime;msPlayed;TrackID;Popularity;msDuration;Release_day;Uri;Acousticness;Danceability;Energy;Speechiness;Instrumentalness;Liveness;Valence;Loudeness;Tempo;Time_signature;Key;Mode;uri2;id2
Something In The Way;Nirvana;2020-05-11 09:35;241533;16LgXyNShQbrqBRF4TT1Sr;66;232146;1991-09-26;spotify:track:16LgXyNShQbrqBRF4TT1Sr;0.745;0.427;0.201;0.0317;0.263;0.109;0.0668;-13.044;4;8;1;232147;spotify:track:16LgXyNShQbrqBRF4TT1Sr;16LgXyNShQbrqBRF4TT1Sr
Plateau;Nirvana;2020-05-11 09:39;218133;2smax1OWAxOo63p14G8KZx;62;218133;1994-11-01;spotify:track:2smax1OWAxOo63p14G8KZx;0.49;0.45;0.501;0.0712;2.51e-05;0.552;0.327;-12.611;4;4;1;218133;spotify:track:2smax1OWAxOo63p14G8KZx;2smax1OWAxOo63p14G8KZx
Oh Me;Nirvana;2020-05-11 09:43;206160;2vfCSwToh0Am0O4zgHXfn7;62;206160;1994-11-01;spotify:track:2vfCSwToh0Am0O4zgHXfn7;0.726;0.538;0.51;0.102;0.0187;0.205;0.262;-13.192;4;8;1;206160;spotify:track:2vfCSwToh0Am0O4zgHXfn7;2vfCSwToh0Am0O4zgHXfn7
Lake Of Fire;Nirvana;2020-05-11 09:45;175973;4UJmPSJsBsIR1U0N79BU1g;68;175973;1994-11-01;spotify:track:4UJmPSJsBsIR1U0N79BU1g;0.277;0.541;0.618;0.179;4.02e-05;0.413;0.68;-9.652;4;1;0;175973;spotify:track:4UJmPSJsBsIR1U0N79BU1g;4UJmPSJsBsIR1U0N79BU1g
All Apologies;Nirvana;2020-05-11 09:50;263226;1Ic9pKxGSJGM0LKeqf6lGe;70;233173;1993-09-21;spotify:track:1Ic9pKxGSJGM0LKeqf6lGe;0.0793;0.446;0.632;0.034;0.000266;0.0881;0.359;-12.197;4;1;1;233173;spotify:track:1Ic9pKxGSJGM0LKeqf6lGe;1Ic9pKxGSJGM0LKeqf6lGe
Where Did You Sleep Last Night;Nirvana;2020-05-11 09:55;306066;551qy5vUgrUfEUc4dCNfht;70;306066;1994-11-01;spotify:track:551qy5vUgrUfEUc4dCNfht;0.667;0.573;0.59;0.0557;0.000397;0.691;0.364;-8.43;3;3;1;306067;spotify:track:551qy5vUgrUfEUc4dCNfht;551qy5vUgrUfEUc4dCNfht
Territorial Pissings;Nirvana;2020-05-11 09:57;142946;2mCBoSkJpSMKV0qLAh1dRj;58;142946;1991-09-26;spotify:track:2mCBoSkJpSMKV0qLAh1dRj;0.000144;0.285;0.979;0.175;0;0.334;0.108;-4.428;4;2;1;142947;spotify:track:2mCBoSkJpSMKV0qLAh1dRj;2mCBoSkJpSMKV0qLAh1dRj
Love Me Two Times;The Doors;2020-05-11 10:01;195106;67HxeUADW4H3ERfaPW59ma;64;195106;1967-09-25;spotify:track:67HxeUADW4H3ERfaPW59ma;0.332;0.684;0.698;0.041;5.16e-06;0.122;0.839;-6.219;4;9;1;195107;spotify:track:67HxeUADW4H3ERfaPW59ma;67HxeUADW4H3ERfaPW59ma
Stairway to Heaven - Remaster;Led Zeppelin;2020-05-11 10:09;482830;5CQ30WqJwcep0pYcV4AMNc;79;482830;1971-11-08;spotify:track:5CQ30WqJwcep0pYcV4AMNc;0.58;0.338;0.34;0.0339;0.0032;0.116;0.197;-12.049;4;9;0;482830;spotify:track:5CQ30WqJwcep0pYcV4AMNc;5CQ30WqJwcep0pYcV4AMNc
Black Hole Sun;Soundgarden;2020-05-11 10:14;318586;2EoOZnxNgtmZaD8uUmz2nD;77;318586;1994-03-09;spotify:track:2EoOZnxNgtmZaD8uUmz2nD;0.000217;0.35;0.828;0.041;0.000161;0.0774;0.147;-5.373;4;6;1;318587;spotify:track:2EoOZnxNgtmZaD8uUmz2nD;2EoOZnxNgtmZaD8uUmz2nD
